,id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team_id,home_team_abbreviation,home_team_city,home_team_conference,home_team_division,home_team_full_name,home_team_name,visitor_team_id,visitor_team_abbreviation,visitor_team_city,visitor_team_conference,visitor_team_division,visitor_team_full_name,visitor_team_name,win_team,loss_team
82,26262,2010-11-24T00:00:00.000Z,89,4,False,2010,Final, ,83,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Boston Celtics,Brooklyn Nets
83,26263,2010-11-26T00:00:00.000Z,106,4,False,2010,Final, ,110,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Oklahoma City Thunder,Indiana Pacers
84,26264,2011-01-28T00:00:00.000Z,124,4,False,2010,Final, ,117,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,Oklahoma City Thunder,Washington Wizards
85,26265,2011-01-29T00:00:00.000Z,103,4,False,2010,Final, ,87,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Minnesota Timberwolves,Toronto Raptors
86,26266,2011-01-30T00:00:00.000Z,96,4,False,2010,Final, ,81,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Golden State Warriors,Utah Jazz
87,26267,2011-01-31T00:00:00.000Z,117,4,False,2010,Final, ,90,16,MIA,Miami,East,Southeast,Miami Heat,Heat,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Miami Heat,Cleveland Cavaliers
88,26268,2011-02-01T00:00:00.000Z,114,4,False,2010,Final, ,106,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Los Angeles Lakers,Houston Rockets
89,26269,2011-02-02T00:00:00.000Z,112,4,False,2010,Final, ,117,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Indiana Pacers,Cleveland Cavaliers
90,26270,2011-02-02T00:00:00.000Z,96,4,False,2010,Final, ,97,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Houston Rockets,Utah Jazz
91,26271,2011-02-04T00:00:00.000Z,111,4,False,2010,Final, ,100,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Toronto Raptors,Minnesota Timberwolves
92,26272,2011-02-05T00:00:00.000Z,100,4,False,2010,Final, ,113,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Denver Nuggets,Minnesota Timberwolves
93,26273,2011-02-07T00:00:00.000Z,109,4,False,2010,Final, ,103,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Portland Trail Blazers,Chicago Bulls
94,26274,2011-02-08T00:00:00.000Z,108,4,False,2010,Final, ,112,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Minnesota Timberwolves,Houston Rockets
95,26275,2011-02-09T00:00:00.000Z,95,4,False,2010,Final, ,99,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,Orlando Magic,Philadelphia 76ers
96,26276,2011-02-11T00:00:00.000Z,126,4,False,2010,Final, ,119,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,13,LAC,LA,West,Pacific,LA Clippers,Clippers,Cleveland Cavaliers,LA Clippers
97,26277,2011-02-12T00:00:00.000Z,86,4,False,2010,Final, ,88,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Charlotte Hornets,Atlanta Hawks
98,26278,2011-02-13T00:00:00.000Z,100,4,False,2010,Final, ,94,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Golden State Warriors,Oklahoma City Thunder
99,26279,2011-02-14T00:00:00.000Z,85,4,False,2010,Final, ,102,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,San Antonio Spurs,Brooklyn Nets
0,26280,2011-02-15T00:00:00.000Z,106,4,False,2010,Final, ,94,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Chicago Bulls,Charlotte Hornets
1,26281,2011-02-16T00:00:00.000Z,95,4,False,2010,Final, ,103,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Miami Heat,Toronto Raptors
2,26282,2011-02-16T00:00:00.000Z,87,4,False,2010,Final, ,94,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Denver Nuggets,Milwaukee Bucks
3,26300,2011-12-25T00:00:00.000Z,94,4,False,2011,Final, ,105,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Miami Heat,Dallas Mavericks
4,26301,2011-12-25T00:00:00.000Z,97,4,False,2011,Final, ,89,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,Oklahoma City Thunder,Orlando Magic
5,26302,2011-12-26T00:00:00.000Z,91,4,False,2011,Final, ,79,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Indiana Pacers,Detroit Pistons
6,26303,2011-12-26T00:00:00.000Z,93,4,False,2011,Final, ,115,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Denver Nuggets,Dallas Mavericks
7,26304,2011-12-28T00:00:00.000Z,83,4,False,2011,Final, ,103,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Philadelphia 76ers,Phoenix Suns
8,26305,2011-12-29T00:00:00.000Z,98,4,False,2011,Final, ,108,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Sacramento Kings
9,26306,2011-12-30T00:00:00.000Z,96,4,False,2011,Final, ,85,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Boston Celtics,Detroit Pistons
10,26307,2011-12-31T00:00:00.000Z,107,4,False,2011,Final, ,97,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Oklahoma City Thunder,Phoenix Suns
11,26308,2012-01-01T00:00:00.000Z,102,4,False,2011,Final, ,96,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Orlando Magic,Toronto Raptors
12,26309,2012-01-02T00:00:00.000Z,94,4,False,2011,Final, ,90,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,Utah Jazz,New Orleans Pelicans
13,26310,2012-01-04T00:00:00.000Z,93,4,False,2011,Final, ,101,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Philadelphia 76ers,New Orleans Pelicans
14,26311,2012-01-06T00:00:00.000Z,74,4,False,2011,Final, ,87,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Indiana Pacers,Boston Celtics
15,26312,2012-01-07T00:00:00.000Z,80,4,False,2011,Final, ,103,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,New York Knicks,Detroit Pistons
16,26313,2012-01-08T00:00:00.000Z,108,4,False,2011,Final, ,96,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,Oklahoma City Thunder,San Antonio Spurs
17,26314,2012-01-09T00:00:00.000Z,96,4,False,2011,Final, ,86,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Philadelphia 76ers,Indiana Pacers
18,26358,2010-11-18T00:00:00.000Z,105,4,False,2010,Final, ,89,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Orlando Magic,Phoenix Suns
19,26359,2010-11-19T00:00:00.000Z,84,4,False,2010,Final, ,89,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Oklahoma City Thunder,Boston Celtics
20,26360,2010-11-20T00:00:00.000Z,115,4,False,2010,Final, ,124,13,LAC,LA,West,Pacific,LA Clippers,Clippers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,New York Knicks,LA Clippers
21,26361,2010-11-22T00:00:00.000Z,106,4,False,2010,Final, ,97,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,San Antonio Spurs,Orlando Magic
22,26362,2010-11-23T00:00:00.000Z,107,4,False,2010,Final, ,101,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Brooklyn Nets,Atlanta Hawks
23,26363,2010-11-24T00:00:00.000Z,83,4,False,2010,Final, ,81,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Cleveland Cavaliers,Milwaukee Bucks
24,26364,2010-11-26T00:00:00.000Z,99,4,False,2010,Final, ,90,16,MIA,Miami,East,Southeast,Miami Heat,Heat,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Miami Heat,Philadelphia 76ers
25,26365,2010-11-27T00:00:00.000Z,92,4,False,2010,Final, ,86,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Cleveland Cavaliers,Memphis Grizzlies
26,26366,2010-11-28T00:00:00.000Z,98,4,False,2010,Final, ,96,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Brooklyn Nets,Portland Trail Blazers
27,26367,2010-11-30T00:00:00.000Z,98,4,False,2010,Final, ,107,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Indiana Pacers,Sacramento Kings
28,26368,2010-12-01T00:00:00.000Z,97,4,False,2010,Final, ,72,16,MIA,Miami,East,Southeast,Miami Heat,Heat,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Miami Heat,Detroit Pistons
29,26369,2010-12-01T00:00:00.000Z,109,4,False,2010,Final, ,99,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Houston Rockets,Los Angeles Lakers
30,26370,2010-12-03T00:00:00.000Z,104,4,False,2010,Final, ,92,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Boston Celtics,Chicago Bulls
31,26371,2010-12-03T00:00:00.000Z,113,4,False,2010,Final, ,80,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Los Angeles Lakers,Sacramento Kings
32,26372,2010-12-04T00:00:00.000Z,89,4,False,2010,Final, ,77,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Miami Heat,Atlanta Hawks
33,26373,2010-12-05T00:00:00.000Z,102,4,False,2010,Final, ,92,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Detroit Pistons,Cleveland Cavaliers
34,26374,2010-12-06T00:00:00.000Z,121,4,False,2010,Final, ,114,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,New York Knicks,Minnesota Timberwolves
35,26375,2010-12-07T00:00:00.000Z,97,4,False,2010,Final, ,83,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Houston Rockets,Detroit Pistons
36,26376,2010-12-08T00:00:00.000Z,97,4,False,2010,Final, ,95,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Milwaukee Bucks,Indiana Pacers
37,26377,2010-12-10T00:00:00.000Z,97,4,False,2010,Final, ,91,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Milwaukee Bucks,Houston Rockets
38,26378,2010-12-11T00:00:00.000Z,113,4,False,2010,Final, ,82,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Chicago Bulls,Minnesota Timberwolves
39,26379,2010-12-12T00:00:00.000Z,92,4,False,2010,Final, ,99,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Los Angeles Lakers,Brooklyn Nets
40,26380,2010-12-13T00:00:00.000Z,96,4,False,2010,Final, ,84,16,MIA,Miami,East,Southeast,Miami Heat,Heat,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,Miami Heat,New Orleans Pelicans
41,26381,2010-12-14T00:00:00.000Z,118,4,False,2010,Final, ,105,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Houston Rockets,Sacramento Kings
42,26382,2010-12-15T00:00:00.000Z,113,4,False,2010,Final, ,80,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Memphis Grizzlies,Charlotte Hornets
43,26383,2010-12-17T00:00:00.000Z,88,4,False,2010,Final, ,109,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,Detroit Pistons
44,26384,2010-12-18T00:00:00.000Z,86,4,False,2010,Final, ,95,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Utah Jazz,Milwaukee Bucks
45,26385,2010-12-19T00:00:00.000Z,110,4,False,2010,Final, ,113,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Phoenix Suns,Oklahoma City Thunder
46,26386,2010-12-20T00:00:00.000Z,90,4,False,2010,Final, ,101,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Utah Jazz,Cleveland Cavaliers
47,26387,2010-12-21T00:00:00.000Z,79,4,False,2010,Final, ,98,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Milwaukee Bucks,Los Angeles Lakers
48,26388,2010-12-22T00:00:00.000Z,93,4,False,2010,Final, ,115,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Detroit Pistons,Toronto Raptors
49,26389,2010-12-25T00:00:00.000Z,109,4,False,2010,Final, ,102,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Golden State Warriors,Portland Trail Blazers
50,26390,2010-12-26T00:00:00.000Z,90,4,False,2010,Final, ,104,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Memphis Grizzlies,Indiana Pacers
51,26391,2010-12-27T00:00:00.000Z,96,4,False,2010,Final, ,85,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Memphis Grizzlies,Toronto Raptors
52,26392,2010-12-27T00:00:00.000Z,99,4,False,2010,Final, ,100,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,Sacramento Kings
53,26393,2010-12-28T00:00:00.000Z,76,4,False,2010,Final, ,84,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Toronto Raptors,Dallas Mavericks
54,26394,2010-12-29T00:00:00.000Z,104,4,False,2010,Final, ,92,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Detroit Pistons,Boston Celtics
55,26395,2010-12-31T00:00:00.000Z,92,4,False,2010,Final, ,75,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Phoenix Suns,Detroit Pistons
56,26396,2011-01-01T00:00:00.000Z,100,4,False,2010,Final, ,91,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Chicago Bulls,Cleveland Cavaliers
57,26397,2011-01-05T00:00:00.000Z,100,4,False,2010,Final, ,103,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Portland Trail Blazers,Houston Rockets
58,26398,2011-01-07T00:00:00.000Z,110,4,False,2010,Final, ,99,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Memphis Grizzlies,Utah Jazz
59,26399,2011-02-03T00:00:00.000Z,100,4,False,2010,Final, ,94,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Golden State Warriors,Milwaukee Bucks
60,26400,2011-02-03T00:00:00.000Z,100,4,False,2010,Final, ,104,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Miami Heat,Orlando Magic
61,26401,2011-02-04T00:00:00.000Z,97,4,False,2010,Final, ,109,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Miami Heat,Charlotte Hornets
62,26402,2011-02-04T00:00:00.000Z,100,4,False,2010,Final, ,87,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Indiana Pacers,Portland Trail Blazers
63,26403,2011-02-04T00:00:00.000Z,100,4,False,2010,Final, ,113,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,San Antonio Spurs,Sacramento Kings
64,26404,2011-02-05T00:00:00.000Z,92,4,False,2010,Final, ,99,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Atlanta Hawks,Washington Wizards
65,26405,2011-02-05T00:00:00.000Z,95,4,False,2010,Final, ,93,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Houston Rockets,Memphis Grizzlies
66,26406,2011-02-07T00:00:00.000Z,104,4,False,2010,Final, ,107,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Utah Jazz,Sacramento Kings
67,26407,2011-02-07T00:00:00.000Z,92,4,False,2010,Final, ,104,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Phoenix Suns,Golden State Warriors
68,26408,2011-02-08T00:00:00.000Z,92,4,False,2010,Final, ,74,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Milwaukee Bucks,Toronto Raptors
69,26409,2011-02-08T00:00:00.000Z,101,4,False,2010,Final, ,105,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Memphis Grizzlies,Oklahoma City Thunder
70,26410,2011-02-09T00:00:00.000Z,104,4,False,2010,Final, ,103,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Indiana Pacers,Charlotte Hornets
71,26411,2011-02-09T00:00:00.000Z,100,4,False,2010,Final, ,111,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,San Antonio Spurs,Toronto Raptors
72,26412,2011-02-11T00:00:00.000Z,92,4,False,2010,Final, ,106,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Miami Heat,Detroit Pistons
73,26413,2011-02-11T00:00:00.000Z,83,4,False,2010,Final, ,95,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Phoenix Suns,Utah Jazz
74,26414,2011-02-12T00:00:00.000Z,95,4,False,2010,Final, ,105,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,New York Knicks,Brooklyn Nets
75,26415,2011-02-12T00:00:00.000Z,88,4,False,2010,Final, ,97,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,New Orleans Pelicans
76,26416,2011-02-13T00:00:00.000Z,85,4,False,2010,Final, ,82,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Boston Celtics,Miami Heat
77,26417,2011-02-13T00:00:00.000Z,98,4,False,2010,Final, ,93,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,13,LAC,LA,West,Pacific,LA Clippers,Clippers,Toronto Raptors,LA Clippers
78,26418,2011-02-14T00:00:00.000Z,121,4,False,2010,Final, ,102,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Houston Rockets,Denver Nuggets
79,26419,2011-02-15T00:00:00.000Z,103,4,False,2010,Final, ,110,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Miami Heat,Indiana Pacers
80,26420,2011-02-16T00:00:00.000Z,102,4,False,2010,Final, ,90,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,New York Knicks,Atlanta Hawks
81,26421,2011-02-16T00:00:00.000Z,116,4,False,2010,Final, ,100,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Dallas Mavericks,Sacramento Kings
82,26443,2011-12-25T00:00:00.000Z,106,4,False,2011,Final, ,104,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,New York Knicks,Boston Celtics
83,26444,2011-12-25T00:00:00.000Z,87,4,False,2011,Final, ,88,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Los Angeles Lakers
84,26445,2011-12-25T00:00:00.000Z,86,4,False,2011,Final, ,105,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,Golden State Warriors
85,26446,2011-12-26T00:00:00.000Z,96,4,False,2011,Final, ,104,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Toronto Raptors,Cleveland Cavaliers
86,26447,2011-12-26T00:00:00.000Z,100,4,False,2011,Final, ,104,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Oklahoma City Thunder,Minnesota Timberwolves
87,26448,2011-12-26T00:00:00.000Z,107,4,False,2011,Final, ,103,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Portland Trail Blazers,Philadelphia 76ers
88,26449,2011-12-28T00:00:00.000Z,115,4,False,2011,Final, ,90,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,13,LAC,LA,West,Pacific,LA Clippers,Clippers,San Antonio Spurs,LA Clippers
89,26450,2011-12-29T00:00:00.000Z,105,4,False,2011,Final, ,85,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,Houston Rockets,San Antonio Spurs
